agglomeration,Data_year,nombre_pieces_homogene,average_loyer_m2,average_surface,total_nombre_logements,total_nombre_observations
La Roche-sur-Yon Agglomération,2016,Appart 2P,9.0,44.0,4020.0,1032.0
La Roche-sur-Yon Agglomération,2016,Appart 3P,7.5,65.0,2478.0,670.0
La Roche-sur-Yon Agglomération,2016,Appart 4P et plus,6.5,90.0,942.0,138.0
La Roche-sur-Yon Agglomération,2016,Ensemble 1P,11.7,27.0,1452.0,322.0
La Roche-sur-Yon Agglomération,2016,Ensemble 2P,9.1,44.0,2212.0,561.0
La Roche-sur-Yon Agglomération,2016,Ensemble 3P,7.4,69.0,2135.0,490.0
Les Sables d'Olonne Agglomération,2016,Maison 1-3P,8.7,64.0,2492.0,342.0
Les Sables d'Olonne Agglomération,2016,Ensemble 4P et plus,7.7,96.0,1711.0,258.0
Les Sables d'Olonne Agglomération,2016,Maison 4P et plus,7.7,98.0,3060.0,458.0
Les Sables d'Olonne Agglomération,2016,Appart 1P,13.0,29.0,818.0,220.0
Les Sables d'Olonne Agglomération,2016,Appart 2P,10.7,43.0,1884.0,550.0
Les Sables d'Olonne Agglomération,2016,Appart 3P,9.0,64.0,1618.0,538.0
Les Sables d'Olonne Agglomération,2016,Ensemble 1P,13.0,29.0,481.0,113.0
Les Sables d'Olonne Agglomération,2016,Ensemble 2P,10.6,43.0,1219.0,305.0
Les Sables d'Olonne Agglomération,2016,Ensemble 3P,8.8,67.0,1707.0,407.0
Pays de Challans,2016,Maison 1-3P,7.9,67.0,3148.0,634.0
Pays de Challans,2016,Ensemble 4P et plus,7.0,90.0,1890.0,333.0
Pays de Challans,2016,Maison 4P et plus,7.1,90.0,3556.0,640.0
Pays de Challans,2016,Appart 1P,12.2,26.0,216.0,114.0
Pays de Challans,2016,Appart 2P,9.6,44.0,994.0,406.0
Pays de Challans,2016,Appart 3P,8.1,67.0,646.0,192.0
Pays de Challans,2016,Ensemble 1P,12.1,26.0,127.0,66.0
Pays de Challans,2016,Ensemble 2P,9.5,45.0,758.0,244.0
Pays de Challans,2016,Ensemble 3P,7.9,70.0,1618.0,363.0
Agglomération CINOR,2016,Maison 1-3P,9.7,74.0,223.0,248.0
Agglomération CINOR,2016,Ensemble 4P et plus,8.983333333333333,96.66666666666667,339.0,1944.0
Agglomération CINOR,2016,Maison 4P et plus,9.0,100.28571428571429,328.0,1048.0
Agglomération CINOR,2016,Appart 1P,13.116666666666667,28.333333333333332,192.0,3828.0
Agglomération CINOR,2016,Appart 2P,11.071428571428571,47.285714285714285,168.0,5384.0
Agglomération CINOR,2016,Appart 3P,9.9,67.85714285714286,252.0,4260.0
Agglomération CINOR,2016,Appart 4P et plus,8.971428571428572,91.42857142857143,183.0,1544.0
Agglomération CINOR,2016,Ensemble 1P,13.14,28.2,128.0,2877.0
Agglomération CINOR,2016,Ensemble 2P,11.033333333333333,47.666666666666664,147.0,4056.0
Agglomération CINOR,2016,Ensemble 3P,9.9,70.33333333333333,280.0,3357.0
Agglomération TCO,2016,Maison 1-3P,9.799999999999999,68.0,8884.0,408.0
Agglomération TCO,2016,Ensemble 4P et plus,9.52,104.4,14992.0,1587.0
Agglomération TCO,2016,Maison 4P et plus,9.4,110.0,17357.0,1348.0
Agglomération TCO,2016,Appart 1P,14.933333333333332,32.0,2591.0,540.0
Agglomération TCO,2016,Appart 2P,12.483333333333334,48.166666666666664,8255.0,2092.0
Agglomération TCO,2016,Appart 3P,10.916666666666666,69.0,9009.0,1584.0
Agglomération TCO,2016,Appart 4P et plus,9.6,89.5,5130.0,768.0
Agglomération TCO,2016,Ensemble 1P,15.2,31.8,1934.0,423.0
Agglomération TCO,2016,Ensemble 2P,11.9,49.8,6709.0,1629.0
Agglomération TCO,2016,Ensemble 3P,10.540000000000001,69.6,10516.0,1416.0
Agglomération CIVIS,2016,Maison 1-3P,9.2,72.0,996.0,252.0
Agglomération CIVIS,2016,Ensemble 4P et plus,8.12,102.6,2322.0,837.0
Agglomération CIVIS,2016,Maison 4P et plus,7.94,106.0,2449.0,584.0
Agglomération CIVIS,2016,Appart 1P,12.45,30.25,368.0,848.0
Agglomération CIVIS,2016,Appart 2P,10.733333333333334,47.833333333333336,1234.0,1772.0
Agglomération CIVIS,2016,Appart 3P,9.35,68.33333333333333,1695.0,1840.0
Agglomération CIVIS,2016,Appart 4P et plus,8.48,90.6,1036.0,532.0
Agglomération CIVIS,2016,Ensemble 1P,12.1,32.666666666666664,280.0,639.0
Agglomération CIVIS,2016,Ensemble 2P,10.64,49.2,921.0,1338.0
Agglomération CIVIS,2016,Ensemble 3P,9.28,70.4,1662.0,1557.0
Agglomération de Nice-Menton,2017,Maison 1-3P,12.6,64.0,14280.0,2912.0
Agglomération de Nice-Menton,2017,Ensemble 4P+,11.354545454545455,95.22727272727273,73024.0,14994.0
Agglomération de Nice-Menton,2017,Maison 4P+,11.5,107.5,11674.0,4592.0
Agglomération de Nice-Menton,2017,Appart 1P,17.04074074074074,28.77777777777778,159914.0,50000.0
Agglomération de Nice-Menton,2017,Appart 2P,14.114814814814816,46.0,292969.0,83848.0
Agglomération de Nice-Menton,2017,Appart 3P,12.177777777777779,67.81481481481481,219271.0,52592.0
Agglomération de Nice-Menton,2017,Appart 4P+,11.224,90.52,73355.0,15400.0
Agglomération de Nice-Menton,2017,Ensemble 1P,17.037499999999998,28.791666666666668,108763.0,37572.0
Agglomération de Nice-Menton,2017,Ensemble 2P,14.116666666666667,46.125,205216.0,63498.0
Agglomération de Nice-Menton,2017,Ensemble 3P,12.179166666666667,68.25,164531.0,40944.0
Agglomération d'Aix-Marseille,2017,Maison 1-3P,10.444827586206896,71.72413793103448,83775.0,4610.0
Agglomération d'Aix-Marseille,2017,Ensemble 4P+,10.616666666666667,96.29166666666667,189501.0,19746.0
Agglomération d'Aix-Marseille,2017,Maison 4P+,11.317142857142859,105.91428571428571,101089.0,8170.0
Agglomération d'Aix-Marseille,2017,Appart 1P,16.398076923076925,27.634615384615383,165655.0,35930.0
Agglomération d'Aix-Marseille,2017,Appart 2P,13.575438596491228,43.89473684210526,355682.0,69240.0
Agglomération d'Aix-Marseille,2017,Appart 3P,11.619298245614035,65.78947368421052,359079.0,61250.0
Agglomération d'Aix-Marseille,2017,Appart 4P+,10.311538461538463,91.11538461538461,181145.0,24740.0
Agglomération d'Aix-Marseille,2017,Ensemble 1P,16.2125,27.791666666666668,113657.0,21642.0
Agglomération d'Aix-Marseille,2017,Ensemble 2P,13.516666666666666,43.875,255522.0,42102.0
Agglomération d'Aix-Marseille,2017,Ensemble 3P,11.291666666666666,67.95833333333333,276343.0,38874.0
Agglomération d'Arles,2017,Maison 1-3P,9.700000000000001,63.333333333333336,3628.0,450.0
Agglomération d'Arles,2017,Ensemble 4P+,8.285714285714286,95.28571428571429,5732.0,942.0
Agglomération d'Arles,2017,Maison 4P+,8.566666666666666,98.66666666666667,3730.0,530.0
Agglomération d'Arles,2017,Appart 1P,11.959999999999999,29.4,1686.0,920.0
Agglomération d'Arles,2017,Appart 2P,10.607692307692307,48.07692307692308,5306.0,2415.0
Agglomération d'Arles,2017,Appart 3P,8.964285714285714,69.71428571428571,5889.0,2250.0
Agglomération d'Arles,2017,Appart 4P+,8.0,87.5,2917.0,1040.0
Agglomération d'Arles,2017,Ensemble 1P,11.9,29.666666666666668,1139.0,552.0
Agglomération d'Arles,2017,Ensemble 2P,10.9,48.125,4656.0,1509.0
Agglomération d'Arles,2017,Ensemble 3P,9.2125,69.375,6266.0,1560.0
Agglomération de La Rochelle,2017,Maison 1-3P,10.62,62.4,7684.0,1280.0
Agglomération de La Rochelle,2017,Ensemble 4P+,9.475,95.75,15034.0,2610.0
Agglomération de La Rochelle,2017,Maison 4P+,9.427777777777777,100.83333333333333,15571.0,2680.0
Agglomération de La Rochelle,2017,Appart 1P,14.71875,27.5,15855.0,3440.0
Agglomération de La Rochelle,2017,Appart 2P,12.381818181818181,42.27272727272727,28973.0,6440.0
Agglomération de La Rochelle,2017,Appart 3P,10.38888888888889,65.11111111111111,15121.0,3424.0
Agglomération de La Rochelle,2017,Appart 4P+,9.766666666666667,84.5,3896.0,800.0
Agglomération de La Rochelle,2017,Ensemble 1P,14.728571428571428,27.5,10609.0,2592.0
Agglomération de La Rochelle,2017,Ensemble 2P,12.305,42.95,21160.0,5010.0
Agglomération de La Rochelle,2017,Ensemble 3P,10.36,66.55,15216.0,3336.0
Agglomération de Besançon,2017,Ensemble 4P+,7.6375,91.0,18650.0,4458.0
Agglomération de Besançon,2017,Maison 4P+,8.9,111.0,2392.0,530.0
Agglomération de Besançon,2017,Appart 1P,11.31875,31.0,22908.0,7600.0
Agglomération de Besançon,2017,Appart 2P,9.69375,47.1875,39696.0,11180.0
Agglomération de Besançon,2017,Appart 3P,8.48235294117647,69.58823529411765,31032.0,10340.0
Agglomération de Besançon,2017,Appart 4P+,7.4071428571428575,88.57142857142857,24388.0,6900.0
Agglomération de Besançon,2017,Ensemble 1P,11.1875,31.0,15380.0,4560.0
Agglomération de Besançon,2017,Ensemble 2P,9.7,46.875,26720.0,6720.0
Agglomération de Besançon,2017,Ensemble 3P,8.45,69.625,21080.0,6210.0
Agglomération de Brest,2017,Ensemble 4P+,7.125,92.375,28624.0,5040.0
Agglomération de Brest,2017,Maison 4P+,7.616666666666667,98.16666666666667,13838.0,2600.0
Agglomération de Brest,2017,Appart 1P,11.793333333333333,25.866666666666667,24964.0,8040.0
Agglomération de Brest,2017,Appart 2P,8.93157894736842,44.10526315789474,48594.0,12310.0
Agglomération de Brest,2017,Appart 3P,7.806666666666667,64.33333333333333,38418.0,9650.0
Agglomération de Brest,2017,Appart 4P+,6.640000000000001,86.8,24974.0,5800.0
Agglomération de Brest,2017,Ensemble 1P,11.9,25.428571428571427,16590.0,4830.0
Agglomération de Brest,2017,Ensemble 2P,8.95,44.0,33072.0,7440.0
Agglomération de Brest,2017,Ensemble 3P,7.8375,65.125,27620.0,5988.0
Agglomération d'Ajaccio,2017,Ensemble 4P+,9.459999999999999,95.0,5616.0,798.0
Agglomération d'Ajaccio,2017,Appart 1P,14.55,30.0,1558.0,572.0
Agglomération d'Ajaccio,2017,Appart 2P,12.5,49.0,6997.0,1308.0
Agglomération d'Ajaccio,2017,Appart 3P,10.228571428571428,71.28571428571429,10810.0,1804.0
Agglomération d'Ajaccio,2017,Appart 4P+,9.216666666666667,92.16666666666667,7749.0,976.0
Agglomération d'Ajaccio,2017,Ensemble 1P,14.633333333333335,30.0,933.0,429.0
Agglomération d'Ajaccio,2017,Ensemble 2P,12.616666666666667,49.0,4715.0,1005.0
Agglomération d'Ajaccio,2017,Ensemble 3P,10.333333333333334,71.0,7450.0,1449.0
Agglomération de Nîmes,2017,Maison 1-3P,9.333333333333334,67.08333333333333,11804.0,1808.0
Agglomération de Nîmes,2017,Ensemble 4P+,8.068181818181818,93.5909090909091,38389.0,6606.0
Agglomération de Nîmes,2017,Maison 4P+,8.345,98.65,30801.0,3880.0
Agglomération de Nîmes,2017,Appart 1P,12.064705882352941,28.352941176470587,20302.0,4992.0
Agglomération de Nîmes,2017,Appart 2P,9.808695652173913,47.52173913043478,55443.0,13736.0
Agglomération de Nîmes,2017,Appart 3P,8.66,65.48,48667.0,11240.0
Agglomération de Nîmes,2017,Appart 4P+,7.65,88.0,24995.0,4928.0
Agglomération de Nîmes,2017,Ensemble 1P,12.06,28.533333333333335,13797.0,3762.0
Agglomération de Nîmes,2017,Ensemble 2P,9.847619047619048,47.523809523809526,39477.0,10500.0
Agglomération de Nîmes,2017,Ensemble 3P,8.80909090909091,67.22727272727273,39495.0,9570.0
Agglomération de Toulouse,2017,Maison 1-3P,10.0,68.22222222222223,27852.0,3280.0
Agglomération de Toulouse,2017,Ensemble 4P+,8.8,96.85,143454.0,18576.0
Agglomération de Toulouse,2017,Maison 4P+,8.767999999999999,104.16,115505.0,10800.0
Agglomération de Toulouse,2017,Appart 1P,14.04,28.48,144617.0,28176.0
Agglomération de Toulouse,2017,Appart 2P,11.07777777777778,44.44444444444444,292975.0,58752.0
Agglomération de Toulouse,2017,Appart 3P,9.55185185185185,65.48148148148148,232142.0,50496.0
Agglomération de Toulouse,2017,Appart 4P+,8.704,90.8,98990.0,13968.0
Agglomération de Toulouse,2017,Ensemble 1P,14.057894736842107,28.473684210526315,96970.0,21156.0
Agglomération de Toulouse,2017,Ensemble 2P,11.133333333333335,44.61904761904762,200077.0,44286.0
Agglomération de Toulouse,2017,Ensemble 3P,9.561904761904762,66.61904761904762,171948.0,40086.0
Agglomération de Bordeaux,2017,Maison 1-3P,10.4,66.57142857142857,16628.0,3498.0
Agglomération de Bordeaux,2017,Ensemble 4P+,9.1875,102.25,60248.0,10830.0
Agglomération de Bordeaux,2017,Maison 4P+,9.316666666666666,108.33333333333333,24448.0,6162.0
Agglomération de Bordeaux,2017,Appart 1P,15.272727272727273,27.545454545454547,90932.0,7920.0
Agglomération de Bordeaux,2017,Appart 2P,11.791666666666666,44.916666666666664,117164.0,21462.0
Agglomération de Bordeaux,2017,Appart 3P,10.183333333333334,67.08333333333333,73968.0,16038.0
Agglomération de Bordeaux,2017,Appart 4P+,9.18888888888889,93.11111111111111,35798.0,4668.0
Agglomération de Bordeaux,2017,Ensemble 1P,15.15,27.75,91905.0,7980.0
Agglomération de Bordeaux,2017,Ensemble 2P,11.725,45.625,122203.0,22104.0
Agglomération de Bordeaux,2017,Ensemble 3P,10.125,68.625,84588.0,18834.0
Agglomération de Teste-de-Buch-Arcachon,2017,Maison 1-3P,10.35,66.83333333333333,6280.0,1365.0
Agglomération de Teste-de-Buch-Arcachon,2017,Ensemble 4P+,9.3875,95.75,9822.0,1833.0
Agglomération de Teste-de-Buch-Arcachon,2017,Maison 4P+,9.65,97.33333333333333,8540.0,1530.0
Agglomération de Teste-de-Buch-Arcachon,2017,Appart 1P,14.3,31.0,1046.0,303.0
Agglomération de Teste-de-Buch-Arcachon,2017,Appart 2P,11.5,44.4,4902.0,1704.0
Agglomération de Teste-de-Buch-Arcachon,2017,Appart 3P,10.025,66.0,4220.0,1326.0
Agglomération de Teste-de-Buch-Arcachon,2017,Appart 4P+,9.3,90.0,1282.0,303.0
Agglomération de Teste-de-Buch-Arcachon,2017,Ensemble 1P,14.333333333333334,31.0,569.0,312.0
Agglomération de Teste-de-Buch-Arcachon,2017,Ensemble 2P,11.642857142857142,46.57142857142857,5976.0,1974.0
Agglomération de Teste-de-Buch-Arcachon,2017,Ensemble 3P,9.9625,68.75,8950.0,2412.0
Agglomération de Montpellier,2017,Ensemble 4P+,9.534782608695652,95.69565217391305,58123.0,8808.0
Agglomération de Montpellier,2017,Ensemble 1P,15.7,27.142857142857142,70157.0,17112.0
Agglomération de Montpellier,2017,Ensemble 2P,12.195652173913043,45.04347826086956,101731.0,29352.0
Agglomération de Montpellier,2017,Ensemble 3P,10.582608695652175,67.56521739130434,74821.0,17718.0
Agglomération de Montpellier,2017,Maison 1-3P,10.425,66.5,6829.0,1044.0
Agglomération de Montpellier,2017,Maison 4P+,9.815384615384614,101.23076923076923,23164.0,3108.0
Agglomération de Montpellier,2017,Appart 1P,15.638095238095238,27.285714285714285,69446.0,17076.0
Agglomération de Montpellier,2017,Appart 2P,12.200000000000001,44.95652173913044,98981.0,29202.0
Agglomération de Montpellier,2017,Appart 3P,10.734782608695653,66.0,66312.0,16860.0
Agglomération de Montpellier,2017,Appart 4P+,9.48,90.65,31864.0,5700.0
Agglomération de Sète,2017,Maison 1-3P,9.5,69.0,3160.0,496.0
Agglomération de Sète,2017,Ensemble 4P+,9.075,91.125,8244.0,1845.0
Agglomération de Sète,2017,Maison 4P+,9.966666666666667,93.83333333333333,6223.0,1268.0
Agglomération de Sète,2017,Appart 1P,11.049999999999999,32.166666666666664,2396.0,772.0
Agglomération de Sète,2017,Appart 2P,10.7,43.888888888888886,14494.0,4684.0
Agglomération de Sète,2017,Appart 3P,9.366666666666667,64.55555555555556,13172.0,3800.0
Agglomération de Sète,2017,Appart 4P+,8.128571428571428,88.0,5017.0,1192.0
Agglomération de Sète,2017,Ensemble 1P,11.059999999999999,32.2,1455.0,579.0
Agglomération de Sète,2017,Ensemble 2P,10.6375,44.75,10512.0,3597.0
Agglomération de Sète,2017,Ensemble 3P,9.375,66.25,11001.0,3138.0
Agglomération de Rennes,2017,Maison 1-3P,9.9,58.0,3104.0,544.0
Agglomération de Rennes,2017,Ensemble 4P+,8.778947368421052,99.05263157894737,50059.0,9450.0
Agglomération de Rennes,2017,Maison 4P+,8.6,115.25,22868.0,3896.0
Agglomération de Rennes,2017,Appart 1P,14.31304347826087,25.82608695652174,70626.0,14488.0
Agglomération de Rennes,2017,Appart 2P,10.933333333333332,43.458333333333336,107550.0,25768.0
Agglomération de Rennes,2017,Appart 3P,9.2875,63.791666666666664,82951.0,19096.0
Agglomération de Rennes,2017,Appart 4P+,8.826086956521738,86.82608695652173,41716.0,8704.0
Agglomération de Rennes,2017,Ensemble 1P,14.382352941176471,25.823529411764707,47184.0,10878.0
Agglomération de Rennes,2017,Ensemble 2P,10.994444444444445,43.44444444444444,72809.0,19422.0
Agglomération de Rennes,2017,Ensemble 3P,9.344444444444443,63.888888888888886,58756.0,14622.0
Agglomération de Grenoble,2017,Maison 1-3P,10.2375,66.0,7118.0,1140.0
Agglomération de Grenoble,2017,Ensemble 4P+,9.440909090909091,94.5,60680.0,10296.0
Agglomération de Grenoble,2017,Maison 4P+,9.41,112.6,20689.0,4120.0
Agglomération de Grenoble,2017,Appart 1P,14.351063829787234,28.574468085106382,53595.0,18220.0
Agglomération de Grenoble,2017,Appart 2P,11.673076923076923,46.57692307692308,95082.0,24540.0
Agglomération de Grenoble,2017,Appart 3P,10.23653846153846,65.73076923076923,98184.0,23800.0
Agglomération de Grenoble,2017,Appart 4P+,9.1175,87.925,66726.0,13040.0
Agglomération de Grenoble,2017,Ensemble 1P,14.35217391304348,28.52173913043478,36504.0,10974.0
Agglomération de Grenoble,2017,Ensemble 2P,11.7125,46.666666666666664,65221.0,14808.0
Agglomération de Grenoble,2017,Ensemble 3P,10.329166666666667,66.125,69425.0,14838.0
Sud Loire - proche Haute-Loire,2017,Maison 1-3P,6.522222222222222,73.33333333333333,16943.0,1320.0
Sud Loire - proche Haute-Loire,2017,Ensemble 4P+,6.459090909090909,99.0909090909091,87570.0,10200.0
Sud Loire - proche Haute-Loire,2017,Maison 4P+,6.321428571428571,109.78571428571429,48657.0,3040.0
Sud Loire - proche Haute-Loire,2017,Appart 1P,8.742105263157894,33.0,20194.0,6248.0
Sud Loire - proche Haute-Loire,2017,Appart 2P,7.7875000000000005,49.5,85749.0,14400.0
Sud Loire - proche Haute-Loire,2017,Appart 3P,7.118518518518518,68.29629629629629,115110.0,16472.0
Sud Loire - proche Haute-Loire,2017,Appart 4P+,6.154545454545455,92.04545454545455,73873.0,10560.0
Sud Loire - proche Haute-Loire,2017,Ensemble 1P,8.7625,32.9375,13204.0,4710.0
Sud Loire - proche Haute-Loire,2017,Ensemble 2P,7.838095238095238,49.476190476190474,59318.0,11070.0
Sud Loire - proche Haute-Loire,2017,Ensemble 3P,7.070833333333333,69.20833333333333,87868.0,13050.0
Agglomération de Nantes,2017,Maison 1-3P,10.263636363636364,61.45454545454545,17442.0,1990.0
Agglomération de Nantes,2017,Ensemble 4P+,9.282608695652174,96.91304347826087,60851.0,6678.0
Agglomération de Nantes,2017,Maison 4P+,9.329166666666667,106.25,41863.0,4090.0
Agglomération de Nantes,2017,Appart 1P,13.061363636363637,29.818181818181817,79359.0,19380.0
Agglomération de Nantes,2017,Appart 2P,11.050980392156863,45.588235294117645,155874.0,45500.0
Agglomération de Nantes,2017,Appart 3P,9.635416666666666,66.22916666666667,99075.0,31860.0
Agglomération de Nantes,2017,Appart 4P+,9.205714285714285,88.74285714285715,44416.0,7040.0
Agglomération de Nantes,2017,Ensemble 1P,13.0,30.05,53329.0,11670.0
Agglomération de Nantes,2017,Ensemble 2P,11.04782608695652,45.69565217391305,108327.0,27600.0
Agglomération de Nantes,2017,Ensemble 3P,9.613043478260868,67.26086956521739,75879.0,19968.0
Agglomération de Nancy,2017,Maison 1-3P,8.866666666666667,64.33333333333333,1530.0,600.0
Agglomération de Nancy,2017,Ensemble 4P+,7.554166666666667,100.0,38741.0,9552.0
Agglomération de Nancy,2017,Maison 4P+,7.721052631578947,110.05263157894737,15340.0,3240.0
Agglomération de Nancy,2017,Appart 1P,11.756521739130434,28.130434782608695,49620.0,10728.0
Agglomération de Nancy,2017,Appart 2P,9.574074074074074,45.74074074074074,84175.0,23304.0
Agglomération de Nancy,2017,Appart 3P,8.5,66.55555555555556,68095.0,19520.0
Agglomération de Nancy,2017,Appart 4P+,7.396,95.68,41038.0,9496.0
Agglomération de Nancy,2017,Ensemble 1P,11.74,28.2,32764.0,8076.0
Agglomération de Nancy,2017,Ensemble 2P,9.591666666666667,45.791666666666664,56786.0,17586.0
Agglomération de Nancy,2017,Ensemble 3P,8.549999999999999,66.625,47598.0,14952.0
Golfe du Morbihan - Vannes Agglomération,2017,Ensemble 4P+,7.7,102.0,5823.0,486.0
Golfe du Morbihan - Vannes Agglomération,2017,Maison 4P+,7.7,105.0,9472.0,692.0
Golfe du Morbihan - Vannes Agglomération,2017,Appart 1P,10.9,28.0,3744.0,564.0
Golfe du Morbihan - Vannes Agglomération,2017,Appart 2P,9.2,44.0,9496.0,1528.0
Golfe du Morbihan - Vannes Agglomération,2017,Appart 3P,8.3,65.0,6548.0,1178.0
Golfe du Morbihan - Vannes Agglomération,2017,Appart 4P+,7.5,89.0,2172.0,280.0
Golfe du Morbihan - Vannes Agglomération,2017,Ensemble 1P,10.9,29.0,1890.0,284.0
Golfe du Morbihan - Vannes Agglomération,2017,Ensemble 2P,9.2,44.0,4988.0,772.0
Golfe du Morbihan - Vannes Agglomération,2017,Ensemble 3P,8.4,65.0,4418.0,652.0
Lorient Agglomération,2017,Ensemble 4P+,7.3,93.0,6448.0,532.0
Lorient Agglomération,2017,Maison 4P+,7.5,98.0,8304.0,594.0
Lorient Agglomération,2017,Appart 1P,11.6,30.0,3236.0,290.0
Lorient Agglomération,2017,Appart 2P,9.5,45.0,9908.0,792.0
Lorient Agglomération,2017,Appart 3P,8.1,63.0,9380.0,834.0
Lorient Agglomération,2017,Appart 4P+,6.9,83.0,4594.0,470.0
